Nanoseconds
13298253
10651188
10412818
10432522
11435500
11699888
11230279
12702830
13649567
11376704
10520095
13119476
10561484
12876384
12066109
10393170
11878998
11108705
10561151
11276334
18359645
10730244
10525003
10635929
10510521
10458522
12496663
11930017
10579281
12304553
10836465
10453559
15585672
11884276
10607633
11114798
10846113
10449207
10686836
13247476
10600854
12832570
11869573
10727429
10485115
10563726
17655480
10509873
10925076
10719521
12879737
10674058
13283143
11201482
11266335
12584682
11153538
10454059
13283920
10471744
11812277
11037890
10499837
10446578
10440115
11437370
10412207
11333574
11021353
12326572
11006557
14708434
11737852
10541966
10677707
10628299
10520355
11534778
12895533
11525241
11942481
12070442
10567614
10479855
11012317
14233028
14708823
13068366
10488596
12152776
10844150
11309223
10731706
11404389
12353090
10988761
10512577
11287612
12977532
13009977
11755314
10524225
10446411
12943569
10452615
12528997
12089276
10574540
11946869
10618281
10602854
10586188
10415688
10569985
10464207
10535559
10422133
10390300
10417281
10377096
10419782
10402744
10413707
10603725
11183539
17338463
12880755
10417967
10528188
10437799
10396244
10471059
10456411
10441819
10407522
10432393
10503781
10518744
13466049
10532670
10614577
10502429
10804651
10424781
10453115
10606892
10459337
11773759
10797706
12532237
10588984
10573522
10477448
11065742
10428967
10437319
10447689
10393003
10830706
12985366
11920795
10421466
11957017
11305853
11661889
10559077
10591466
12133109
10669614
10635132
12185979
10474670
11072575
10697466
12788477
10908595
10461207
13938159
10456207
11137093
11345649
10896114
10452707
10409967
11623518
10395522
10653558
11697870
11892536
10711540
10607355
13605215
10573744
10477133
10509596
13039421
10500781
11033353
10548558
10433578
10435559
10424133
10493874
10422911
10598003
10423596
10452726
10461966
10412856
11165705
10480799
10621595
10424411
10450004
10404893
11589223
10886280
10788391
14485232
10581688
10483207
10542892
11775277
10524930
10489966
12705848
10717281
10450911
10417577
10790910
13674085
10618836
10490466
10458133
10480411
10499115
10565836
10451615
11307204
13022606
10431892
11072613
10999928
10522689
10602170
12044665
10526578
10553577
11729277
10556022
10470522
10460522
10669133
10803594
10435671
10448096
12342553
10471504
10751892
10445207
10490114
10452541
11419390
10437003
10432374
10412837
10402671
10433374
10407708
12080924
10728743
10738188
10820447
10480985
10471059
10629596
13617937
11161224
11098094
10641095
10589818
12188590
10709817
10437244
11779684
12572978
10433467
11680721
12506571
10450355
10423077
12169183
10401392
11927573
10397671
11868610
11240705
10637744
14437787
10478614
10438985
13505772
11625556
11739869
10550133
11611388
10466003
10425873
10457967
10464467
10528207
13047810
12584867
11339463
11276316
10411800
10423319
11416241
10400615
12202869
12322590
10772095
12050980
10832446
11444704
10684059
10449874
11659221
10465244
10450930
10417782
12324313
12175979
11231834
12849459
10548022
11362352
12983347
13880399
11558944
10427578
12948051
10716929
12774199
12422942
10605781
11273964
10676429
11121279
10826631
10472837
10549873
10621188
13199513
10541133
11333279
10516577
11426649
10433596
10478762
11777925
10434078
10687336
10484540
11864407
10479189
11200815
10430023
10428541
11443408
10541466
10539207
11023464
10766225
10583910
10659317
10554706
10618281
10477374
10591559
10519577
10460818
10442670
10567132
10494337
10439930
10443615
10440726
10518966
10628429
10593207
10471577
10609466
10480374
10449800
10486059
10482466
10417170
10445967
11840277
10446744
12256757
10558392
11614036
11615462
10695410
10573762
13771252
10476059
10429115
10650077
10438948
10503077
10445022
10428578
12939070
11974536
10466799
11368853
10441652
10444671
10426448
10425244
10436448
12599904
11988406
10430318
11893370
10858225
10647688
13485530
10618206
10504558
11824610
10486244
10719558
12214683
11639444
10697780
10499337
12387849
10565781
10564373
10476096
10925984
10451967
10530170
10479225
10510966
10564670
10461744
10480226
10481540
10418596
10338319
10367282
10346875
10530040
10676632
10557614
10921336
10477503
10451837
10432078
10435263
10449818
10479930
10401652
10378911
10409985
10521262
10749540
10792002
10546948
10416189
10463207
10489596
10508096
10444430
10422504
10424189
10388560
10384800
10504392
10603540
10548521
12476071
10691262
10762373
10520763
10545911
10643929
10439781
10557225
10524115
10432874
10420262
10616096
10418911
10437948
10416577
10557096
10559670
10809113
10484152
10458837
10411615
10400874
10462652
10464670
10451874
10425670
10431244
10402374
10597744
10894205
11988814
10612244
10436633
10705002
10552170
10466856
10486485
11980369
10626929
10423170
10386781
10414837
10393152
10513336
10449466
10461818
10465800
10418911
10587818
10517466
10707355
10800558
10412152
10595299
10445262
11891832
10528207
10394022
10450411
10393560
10466152
10397837
10510837
10540337
10539021
10440374
10438707
10481929
11135317
10544892
10384670
10396726
10382411
10412911
11001409
11540352
11236390
11147742
14231547
10822021
10595558
10546522
10768799
10603170
10475429
10519188
10466041
10439337
11005872
10427855
10837262
10452726
10570244
10495262
11071372
10749058
10452578
11083002
10396911
10585318
10452762
10467485
10434929
10442300
10444059
11977739
10779873
11021575
10516577
12190442
10580170
10705854
10431318
11233371
10436799
10726225
10398615
11692073
11883869
11287926
12842774
10490948
10440245
10620762
10472078
12266109
10594466
12522367
10631743
10448707
14055566
10500929
14719193
10494244
13022403
10807799
10644392
10459151
10494596
12087443
10429855
10472874
10681929
10501726
11454352
10628818
10455299
10512541
10457078
10451356
10853872
13146124
10559448
12595052
12125072
10425300
10665354
11185279
11793351
10991280
15365432
10561078
10680966
10494503
11401815
10742503
10448115
10538300
10431911
11434500
11224556
12268942
12909848
12109739
10600244
11155279
10438541
10489707
12382961
10422541
11846906
12208146
10792392
10629059
12714515
10620207
10754151
10469152
11428241
11064946
10649466
12396164
10519337
10983316
10797872
12532701
10577800
10465596
10431614
10421448
